SHIP_ID,IMO,MMSI,CALLSIGN,SHIPNAME,TYPE_COLOR,LAST_POS,TIMEZONE,CODE2,COUNTRY,COUNT_PHOTOS,NEXT_PORT_NAME,NEXT_PORT_COUNTRY,NEXT_PORT_ID,ETA,DESTINATION,CURRENT_PORT_COUNTRY,TYPE_SUMMARY,COURSE,LON,LAT,INLAND_ENI,STATUS_NAME,YOB,DWT,CURRENT_PORT_UNLOCODE,AREA_CODE,ETA_OFFSET,SPEED,DRAUGHT,LENGTH,WIDTH,STATUS,ETA_UPDATED,DISTANCE_TO_GO,AREA_NAME,PORT_ID,CURRENT_PORT,COLLECTION_NAME,CTA_ROUTE_FORECAST
362871,9306328,357224000,HOKB,IBRAHIM KONAN,7,1688198363,3,PA,Panama,97,GALATI,RO,3711,1687366800.0,RO GAL,RO,Cargo,345,28.1155,45.44267,,Moored,2006,8107,ROGAL,"INLEU - Inland, Europe",3,0.3,4.2,108.4,18.2,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
330116,0,269057117,HE7117,SWISS CROWN,6,1688198201,1,CH,Switzerland,141,,,,1688198400.0,PASSAURACKLAU,,Passenger,328,13.65443,48.54763,07001725,Underway using Engine,2000,,,"INLEU - Inland, Europe",,9.3,1.6,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
1784,9125657,277573000,LYBV,LYDIA,7,1688200004,2,LT,Lithuania,149,ROUEN,FR,1315,1688158800.0,FRURO-FRLEH-FRURO,FR,Cargo,209,0.9815066,49.35332,,Moored,1996,4766,FRURO,"INLEU - Inland, Europe",2,0.0,4.7,100.0,16.5,ACTIVE,,0,"Inland, Europe",1315,ROUEN,-,false
284423,9084255,667002163,9LU2966,MR TRADER,7,1688200094,2,SL,Sierra Leone,65,RENI,UA,17216,-2208988800.0,,,Cargo,258,28.31094,45.36268,,At Anchor,1994,18703,,"INLEU - Inland, Europe",2,0.0,7.0,148.3,22.8,ACTIVE,,0,"Inland, Europe",,,-,false
3436463,0,269057529,HE4,ANESHA,6,1688199348,2,CH,Switzerland,100,KOELN,DE,1515,,KOELN,DE,Passenger,,7.64361,50.27149,07002024,Stopped,2015,,DEBHY,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.4,ACTIVE,2023-07-01 08:06:00,53,"Inland, Europe",25744,BRAUBACH,-,true
330362,9587013,269057371,HE7371,AVALON PANORAMA,6,1688200259,2,CH,Switzerland,113,BASEL,CH,2291,1688180400.0,BASEL,CH,Passenger,91,7.588133,47.58632,02333460,Moored,2011,,CHBSL,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.4,ACTIVE,,0,"Inland, Europe",2291,BASEL,-,false
129088,0,211171530,DG4264,AMADEUS PRINCESS,6,1688200225,2,DE,Germany,157,PASSAU,DE,1522,,PASSAU,AT,Passenger,172,16.36352,48.26903,04804710,Stopped,,,ATVIE,"INLEU - Inland, Europe",,0.1,1.6,110.0,11.4,ACTIVE,2023-07-01 08:13:00,122,"Inland, Europe",5012,WIEN,-,true
288579,9519377,352009000,3FTE7,AKDENIZ S,7,1688198410,3,PA,Panama,86,RENI,UA,17216,1687150800.0,UA RNI,UA,Cargo,297,28.2879,45.41821,,Moored,2008,9161,UARNI,"INLEU - Inland, Europe",3,0.0,4.1,128.6,18.0,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
237752,9185970,244660491,PC6280,COVANO,7,1688198740,1,NL,Netherlands,132,ANTWERP,BE,117,,ANTW KOBLENZ,,Cargo,330,7.45692,50.4197,02323931,Underway using Engine,1999,5320,,"INLEU - Inland, Europe",,9.7,2.8,135.0,17.0,ACTIVE,2023-07-01 07:39:00,234,"Inland, Europe",,,-,true
335308,9043380,577561000,YJXH9,GORDION,7,1688200140,3,VU,Vanuatu,56,RENI,UA,17216,1687968000.0,UA RENI,UA,Cargo,0,28.29031,45.41916,,Moored,1992,5356,UARNI,"INLEU - Inland, Europe",3,0.0,4.1,108.0,16.0,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
247805,0,244740730,PG8740,ALFA ROSSO,7,1688199401,1,NL,Netherlands,133,CUIJK,NL,1804,,CUIJK,,Cargo,,5.847947,51.75549,02331021,Moored,,,,"INLEU - Inland, Europe",,0.0,2.0,110.0,11.0,ACTIVE,,0,North Sea,,,-,false
330228,0,269057231,HE7231,VIVA TIARA,6,1688200333,2,CH,Switzerland,156,MAASTRICHT,NL,1955,1687794660.0,MAASTRICHT,DE,Passenger,196,6.769368,51.23741,07001832,Moored,2007,,DEDUS,"INLEU - Inland, Europe",2,0.1,1.6,110.0,11.0,ACTIVE,,0,"Inland, Europe",5077,DUSSELDORF,-,false
302247,9381952,511100848,T8A4054,BELLIS,7,1688197629,3,PW,Palau,51,RENI,UA,17216,1687624200.0,UA RNI,UA,Cargo,159,28.28794,45.41711,,Moored,2007,6804,UARNI,"INLEU - Inland, Europe",3,0.0,3.8,112.8,17.6,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
330452,0,269057484,HE7484,EXCELLENCE PRINCESS,6,1688172654,1,CH,Switzerland,103,PASSAU,DE,1522,1688191200.0,PASSAU,,Passenger,326,13.70886,48.51919,02335839,Stopped,,,,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.0,ACTIVE,2023-07-01 00:16:00,23,"Inland, Europe",,,-,true
858136,9175169,374190000,3ETF6,UNI TRADER,8,1688199523,2,PA,Panama,57,,,,1686729600.0,TUORDER,,Tanker,157,28.24915,45.4607,,Moored,1999,6623,,"INLEU - Inland, Europe",,0.0,4.6,129.3,16.5,ACTIVE,,0,"Inland, Europe",,,-,false
738846,8611207,511100748,T8A3950,TQ TRABZON,7,1688200101,2,PW,Palau,83,,,,1687278600.0,UA ORLOVKA,,Cargo,37,28.32232,45.34592,,At Anchor,1989,3233,,"INLEU - Inland, Europe",,0.0,4.5,89.2,12.5,ACTIVE,,0,"Inland, Europe",,,-,false
330425,0,269057449,HE7449,VIKING MAGNI,6,1688200275,1,CH,Switzerland,92,AMSTERDAM,NL,1766,1688266800.0,AMSTERDAM,,Passenger,273,5.302563,51.82474,07001972,Underway using Engine,2013,,,"INLEU - Inland, Europe",2,11.6,2.0,135.0,11.5,ACTIVE,2023-07-01 08:26:00,27,North Sea,,,-,true
330246,0,269057249,HE7249,NESTROY,6,1688170340,2,CH,Switzerland,148,TULCEA,RO,2279,1686110400.0,TULCEA,RS,Passenger,118,19.01704,45.42999,07001848,Underway using Engine,2007,,RSNVS,"INLEU - Inland, Europe",3,11.2,1.6,124.8,11.5,ACTIVE,,0,"Inland, Europe",18864,NOVI SAD,-,false
243503,9338216,244700842,PD2313,VEENDAM,8,1688185562,2,NL,Netherlands,129,,,,1688180520.0,KANAALDOK B3,BE,Tanker,2,5.32677,50.94892,02327026,Underway using Engine,2005,3382,BEHSS,"INLEU - Inland, Europe",,4.5,0.1,86.0,11.4,ACTIVE,,0,"Inland, Europe",4161,HASSELT,-,false
300087,7017909,255805540,CQJD,EMS PULL,3,1688200322,2,PT,Portugal,201,LEER,DE,394,1684760400.0,LEER,DE,Tug,25,7.449618,53.22313,,Moored,1970,51,DELEE,"INLEU - Inland, Europe",2,0.0,4.5,26.1,7.6,ACTIVE,,0,North Sea,394,LEER,-,false
286607,9585807,248880000,9HA2560,SCENIC PEARL,6,1688199890,2,MT,Malta,99,BUDAPEST,HU,82,1687298400.0,BUDAPEST,HU,Passenger,45,19.05786,47.44576,65000002,Moored,2011,,HUBUD,"INLEU - Inland, Europe",2,0.0,1.8,135.0,11.4,ACTIVE,,0,"Inland, Europe",82,BUDAPEST,-,false
330406,0,269057416,HE7416,VIKING TOR,6,1688200275,1,CH,Switzerland,101,REGENSBURG,DE,1524,,REGENSBURG,,Passenger,335,19.12382,47.77207,07001962,Underway using Engine,2014,,,"INLEU - Inland, Europe",,7.7,1.8,135.0,11.5,ACTIVE,2023-07-01 08:18:00,311,"Inland, Europe",3792,,-,true
132370,8701090,211283410,DILC,VB RECHTENFLETH,3,1688159612,2,DE,Germany,251,,,,1680397200.0,ASSIST.WESER,DE,Tug,59,8.727357,53.11297,,Stopped,1987,125,DEBRE,"INLEU - Inland, Europe",,0.0,4.5,28.0,8.8,ACTIVE,,0,North Sea,467,BREMEN,-,false
234199,0,244630436,PD5957,REMBRANDT VAN RIJN,6,1688200155,2,NL,Netherlands,109,RUDESHEIM,DE,25420,1687957200.0,RUDESHEIM,DE,Passenger,173,6.770525,51.23251,02319818,Stopped,,,DEDUS,"INLEU - Inland, Europe",2,0.0,1.5,110.0,10.5,ACTIVE,,0,"Inland, Europe",5077,DUSSELDORF,-,false
141643,0,211581120,DD4264,RENA,7,1688200158,2,DE,Germany,42,,,,-2208988800.0,ELCAPITANO DOT TV,DE,Cargo,323,7.570608,48.03369,02322943,Stopped,1987,,DEBSH,"INLEU - Inland, Europe",,0.0,2.3,105.0,11.0,ACTIVE,,0,"Inland, Europe",20477,BREISACH,-,false
3933244,0,244690451,,VEERHAVEN XI,7,1688200290,1,NL,Netherlands,201,SCHWELGERN,DE,4327,1688254200.0,SCHWELGERN,,Cargo,107,5.725338,51.88669,02333095,Underway using Engine,,,,"INLEU - Inland, Europe",2,4.4,4.0,40.0,15.0,ACTIVE,2023-07-01 07:13:00,34,North Sea,,,-,true
116086,0,244218293,PB3964,AQUARIUS,7,1688200292,1,NL,Netherlands,190,ROTTERDAM WAALHAVEN,NL,2039,1688215560.0,WAALHAVEN ZUID,,Cargo,322,5.32479,51.81797,06105041,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.1,2.4,109.0,11.4,ACTIVE,2023-07-01 05:55:00,0,North Sea,,,-,false
237803,0,244660542,PI3906,VERA,7,1688200292,1,NL,Netherlands,106,PAPENDRECHT,NL,2014,1688101200.0,PAPENDRECHT,,Cargo,73,5.278833,51.81983,02104810,Underway using Engine,1974,,,"INLEU - Inland, Europe",2,7.2,1.8,108.5,22.9,ACTIVE,,0,North Sea,,,-,false
330355,0,269057367,HE7367,ALINA,6,1688200293,2,CH,Switzerland,169,AMSTERDAM,NL,1766,,AMSTERDAM,DE,Passenger,,6.972473,50.92934,07001934,Moored,2011,,DECGN,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.5,ACTIVE,2023-07-01 08:13:00,134,"Inland, Europe",1515,KOELN,-,true
131443,8842064,211233270,DDDW,AKKE,3,1687761574,2,DE,Germany,133,BREMERHAVEN,DE,174,-2208988800.0,,DE,Special Craft,193,7.35969,53.10093,,Stopped,1943,164,DEPAP,"INLEU - Inland, Europe",1,0.4,1.4,46.0,11.8,ACTIVE,,0,North Sea,393,PAPENBURG,-,false
7302,8917417,352846000,3FSM5,T MOON,7,1688200099,3,PA,Panama,21,CONSTANTA,RO,67,1687827600.0,CONSTANTA,UA,Cargo,207,28.28783,45.41951,,Stopped,1994,5788,UARNI,"INLEU - Inland, Europe",3,0.0,6.2,92.8,17.0,ACTIVE,,0,"Inland, Europe",17216,RENI,-,false
140114,0,211539230,DG4282,RHEIN SYMPHONIE,6,1688149303,2,DE,Germany,99,COCHEM,DE,25373,1688104800.0,COCHEM,DE,Passenger,81,7.60242,50.36415,04804700,Underway using Engine,,,DEBOD,"INLEU - Inland, Europe",2,2.7,1.8,131.8,11.4,ACTIVE,2023-06-30 18:24:00,24,"Inland, Europe",3947,BOPPARD,-,true
330438,0,269057465,HE7465,VIKING INGVI,6,1688200288,1,CH,Switzerland,74,BUDAPEST,HU,82,,BUDAPEST,,Passenger,58,15.56436,48.39363,07001985,Underway using Engine,,,,"INLEU - Inland, Europe",,6.5,1.7,135.0,11.4,ACTIVE,2023-07-01 08:18:00,178,"Inland, Europe",,,-,true
285106,9251183,538009548,V7A4876,GAZ AMARIS,8,1688171954,3,MH,Marshall Is,38,GALATI,RO,3711,1687629600.0,RO GAL,RO,Tanker,,28.12121,45.44172,,Moored,2002,7155,ROGAL,"INLEU - Inland, Europe",3,0.0,6.1,119.0,18.8,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
284022,9173446,374357000,3FHC8,FG LEVENT,7,1688198244,3,PA,Panama,79,ALIAGA,TR,725,1687958700.0,TRALI,UA,Cargo,18,28.3204,45.35654,,At Anchor,1998,5001,,"INLEU - Inland, Europe",3,0.0,6.0,99.5,16.9,ACTIVE,,0,"Inland, Europe",22904,RENI ANCH,-,false
330348,0,269057357,HE7357,AMAVERDE,6,1688200233,2,CH,Switzerland,99,,,,,VILSHOFEN,AT,Passenger,216,14.28739,48.30832,02333280,Moored,2011,,ATLNZ,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.5,ACTIVE,,0,"Inland, Europe",17363,LINZ,-,false
330379,0,269057388,HE7388,VIKING IDUN,6,1688184823,2,CH,Switzerland,69,BASEL,CH,2291,,BASEL,FR,Passenger,198,7.792457,48.58359,07001951,Stopped,2012,,FRSXB,"INLEU - Inland, Europe",,0.0,1.7,135.0,11.4,ACTIVE,2023-07-01 04:33:00,61,"Inland, Europe",24037,STRASBOURG,-,true
239412,9554274,244670404,PB5311,CHICAGO,8,1688200302,1,NL,Netherlands,91,SPEYER,DE,25375,,SPEYER,,Tanker,201,8.453605,49.74092,02332788,Underway using Engine,2010,3200,,"INLEU - Inland, Europe",,5.6,2.0,110.0,11.4,ACTIVE,2023-07-01 05:49:00,5,"Inland, Europe",,,-,true
236356,0,244650988,PD2705,SENSATION,7,1688200304,2,NL,Netherlands,191,DUSSELDORF,DE,5077,1674000000.0,,DE,Cargo,,6.738265,51.22179,02326239,Moored,,,DEDUS,"INLEU - Inland, Europe",1,0.0,7.6,135.0,17.1,ACTIVE,,0,"Inland, Europe",5077,DUSSELDORF,-,false
330437,1212480,269057464,HE7464,VIKING LIF,6,1688178841,1,CH,Switzerland,33,AMSTERDAM,NL,1766,,AMSTERDAM,,Passenger,188,9.597567,49.84346,07001983,Underway using Engine,1983,,,"INLEU - Inland, Europe",,6.5,1.7,135.0,11.4,ACTIVE,2023-07-01 03:05:00,245,"Inland, Europe",,,-,true
330411,0,269057421,HE7421,VIKING ATLA,6,1688200334,2,CH,Switzerland,58,BUDAPEST,HU,82,1688193000.0,BUDAPEST,HU,Passenger,93,19.05344,47.48826,07001968,Stopped,,,HUBUD,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.5,ACTIVE,,0,"Inland, Europe",82,BUDAPEST,-,false
3697132,0,244870461,PF2809,ZEMBLA,7,1688200294,1,NL,Netherlands,121,,,,1685548800.0,KOLNANTWKOLN,,Cargo,289,6.409528,51.75496,02333626,Underway using Engine,,,,"INLEU - Inland, Europe",,9.6,1.8,135.0,17.4,ACTIVE,,0,"Inland, Europe",,,-,false
142188,0,211603060,DC6750,A SILVER,6,1688200234,2,DE,Germany,127,BEOGRAD,RS,18862,,BELGRAD,AT,Passenger,0,16.40136,48.23001,02335475,Stopped,,,ATVIE,"INLEU - Inland, Europe",,0.0,0.2,135.0,11.5,ACTIVE,2023-06-30 14:14:00,0,"Inland, Europe",5012,WIEN,-,false
237674,0,244660412,PH7597,MA BAKER,8,1688200302,2,NL,Netherlands,140,,,,1688133600.0,REISHOLZ,DE,Tanker,330,6.70424,51.26633,02329240,Underway using Engine,,,DEDUS,"INLEU - Inland, Europe",,10.7,1.5,110.0,11.4,ACTIVE,,0,"Inland, Europe",,DUSSELDORF,-,false
5154450,7637022,244020518,PA2806,VEERLE,3,1688200280,1,NL,Netherlands,177,HUCKINGEN,DE,20475,,HUCKINGEN,,Tug,100,4.938902,51.82689,04031700,Underway using Engine,1978,,,"INLEU - Inland, Europe",,6.6,2.5,261.5,23.6,ACTIVE,2023-07-01 08:06:00,92,North Sea,,,-,true
242936,0,244101977,PD4502,BORELLI,7,1688200273,2,NL,Netherlands,156,TERNEUZEN,NL,133,,,NL,Cargo,130,5.830195,51.86127,02331952,Moored,,,NLNIJ,"INLEU - Inland, Europe",,0.0,2.8,110.0,11.4,ACTIVE,,0,North Sea,1990,NIJMEGEN,-,false
237362,9353503,244660099,PD3329,SYNTHESE 14,8,1688200327,2,NL,Netherlands,137,LUDWIGSHAFEN,DE,2160,,LUDWIGSHAFEN,DE,Tanker,123,6.748772,51.44649,02328808,Moored,2007,2036,DEDUI,"INLEU - Inland, Europe",,0.0,2.3,86.0,11.4,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
233350,9416123,244620939,PD2868,SCOPUS,7,1688192550,1,NL,Netherlands,138,BIRSFELDEN,CH,2288,1687442400.0,BIRSFELDEN,,Cargo,346,7.114123,50.02929,02328649,Underway using Engine,2007,,,"INLEU - Inland, Europe",2,4.5,2.0,110.0,11.4,ACTIVE,2023-07-01 05:58:00,237,"Inland, Europe",,,-,true
239738,9249881,244670735,PF3075,DELTA,8,1688200158,2,NL,Netherlands,106,DORTMUND,DE,1735,,DORTMUND,DE,Tanker,351,8.443912,49.53088,02325460,Moored,2002,1200,DEMHG,"INLEU - Inland, Europe",,0.0,2.1,86.0,11.4,ACTIVE,,0,"Inland, Europe",2159,MANNHEIM,-,false
136139,0,211476050,DC2135,HERKULES IX,7,1688186323,1,DE,Germany,165,CHEMPARK LEVERKUSEN,DE,21708,1685685600.0,LEVERKUSEN,,Cargo,84,6.213305,51.82833,02318467,Underway using Engine,,,,"INLEU - Inland, Europe",2,3.2,1.7,32.0,11.3,ACTIVE,,0,"Inland, Europe",,,-,false
330448,0,269057477,HE7477,VIKING KARA,6,1688200233,2,CH,Switzerland,67,,,,1688256000.0,BAZEL,DE,Passenger,75,7.57732,48.02688,07002000,Moored,,,DEBSH,"INLEU - Inland, Europe",,0.0,2.0,135.0,11.4,ACTIVE,,0,"Inland, Europe",20477,BREISACH,-,false
140009,0,211537060,DC3934,SEESTERN,7,1688200173,1,DE,Germany,111,GENK,BE,20491,,GENK,,Cargo,303,7.610595,52.27461,04700860,Underway using Engine,1962,,,"INLEU - Inland, Europe",,2.5,2.0,80.0,9.0,ACTIVE,,0,"Inland, Europe",,,-,false
330323,9468578,269057328,HE7328,CONCENTUS,8,1688181360,2,CH,Switzerland,111,KARLSRUHE,DE,1741,1688167800.0,OLHAFEN KARLSRUHE,FR,Tanker,4,7.67795,48.27691,02333017,Underway using Engine,2010,2750,FRSXB,"INLEU - Inland, Europe",2,4.5,1.5,110.0,11.4,ACTIVE,2023-07-01 03:01:00,54,"Inland, Europe",24037,STRASBOURG,-,true
376961,8918722,355894000,3EEA9,PRINCESS MAYSA,7,1688195250,3,PA,Panama,84,GALATI,RO,3711,1687539600.0,ROGAL,RO,Cargo,33,28.11805,45.44234,,Moored,2000,7498,ROGAL,"INLEU - Inland, Europe",3,0.0,4.8,109.7,17.8,ACTIVE,,0,"Inland, Europe",3711,GALATI,-,false
330407,0,269057417,HE7417,VIKING VAR,6,1688172153,2,CH,Switzerland,100,REGENSBURG,DE,1524,1686038400.0,REGENSBURG,DE,Passenger,261,13.43369,48.57411,07001963,Moored,,,DEPAS,"INLEU - Inland, Europe",2,0.0,1.7,135.0,11.4,ACTIVE,,0,"Inland, Europe",1522,PASSAU,-,false
330385,0,269057394,HE7394,AMACERTO,6,1688195099,1,CH,Switzerland,96,TRIER,DE,18908,,DETRI03201LOKB101958,,Passenger,7,7.45729,50.27499,07001949,Stopped,,,,"INLEU - Inland, Europe",,0.0,1.7,135.0,11.5,ACTIVE,2023-07-01 04:06:00,55,"Inland, Europe",,,-,true
237328,0,244660065,PB4448,ANDA,7,1688200306,1,NL,Netherlands,141,NEUSS,DE,5076,,STABROEK,,Cargo,275,6.665596,51.57854,02332439,Underway using Engine,,,,"INLEU - Inland, Europe",,9.5,1.4,135.0,11.4,ACTIVE,2023-07-01 08:25:00,22,"Inland, Europe",,,-,true
198584,9298935,235090202,2FCZ7,AFON ALAW,3,1688181291,2,GB,United Kingdom,104,HARDINXVELD,NL,1636,1686492000.0,NLHGS,NL,Tug,326,4.858099,51.82031,,Moored,2004,200,NLHGS,"INLEU - Inland, Europe",2,0.0,2.7,25.0,9.0,ACTIVE,,0,North Sea,1636,HARDINXVELD,-,false
141468,0,211573780,DK6613,AVALON VISIONARY,6,1688172092,2,DE,Germany,113,NUREMBERG,DE,1521,1687986000.0,NUREMBERG,DE,Passenger,342,13.46047,48.57635,02334430,Moored,,,DEPAS,"INLEU - Inland, Europe",2,0.0,1.8,110.0,11.4,ACTIVE,,0,"Inland, Europe",1522,PASSAU,-,false
135865,0,203999421,OED3018,PRIMADONNA,6,1688199804,2,AT,Austria,155,WIEN,AT,5012,,WIEN,,Passenger,240,26.26428,44.00615,09240010,Underway using Engine,1999,,,"INLEU - Inland, Europe",,1.0,1.7,114.0,18.0,ACTIVE,2023-07-01 07:54:00,618,"Inland, Europe",,,-,true
138231,8977041,211511400,DC4557,STOLZENECK,7,1688200294,1,DE,Germany,197,FRANKFURT AM MAIN,DE,3938,1688230020.0,KEINE ANGABE,,Cargo,312,8.257103,50.02047,04801750,Underway using Engine,2002,2728,,"INLEU - Inland, Europe",2,8.1,0.2,135.0,11.5,ACTIVE,,0,"Inland, Europe",,,-,false
244936,0,269057365,HE7365,EXCELLENCE QUEEN,6,1688200300,2,CH,Switzerland,82,TRIER,DE,18908,,TRIER,DE,Passenger,,6.635551,49.76604,02333623,Moored,2010,,DETRI,"INLEU - Inland, Europe",,0.0,1.9,110.0,11.4,ACTIVE,,0,"Inland, Europe",18908,TRIER,-,false
239737,9416202,244670734,PD2471,OTD ALPHA,8,1688195402,1,NL,Netherlands,112,KARLSRUHE,DE,1741,,KARLSRUHE,,Tanker,282,7.62715,50.24609,02329682,Underway using Engine,2007,3200,,"INLEU - Inland, Europe",,4.9,1.5,110.0,11.4,ACTIVE,2023-07-01 06:46:00,106,"Inland, Europe",,,-,true
235758,0,244650312,PB3216,AMAZONE,7,1688200298,2,NL,Netherlands,150,,,,,KEULEN,DE,Cargo,183,6.745224,51.40155,02332193,Underway using Engine,,,DEDUI,"INLEU - Inland, Europe",,5.8,6.0,135.0,15.0,ACTIVE,,0,"Inland, Europe",1505,DUISBURG,-,false
232658,0,244620043,PE8344,AMARE,7,1688200188,2,NL,Netherlands,177,GALATI,RO,3711,-2208988800.0,GALATI,,Cargo,53,27.56647,44.18833,02331195,Underway using Engine,,,,"INLEU - Inland, Europe",2,8.3,2.3,110.0,21.5,ACTIVE,,0,"Inland, Europe",,,-,false
239201,0,244670191,PB5142,ST ANTONIUS,7,1688200317,1,NL,Netherlands,106,ANTWERP,BE,117,,ANTWERPEN,,Cargo,249,8.450775,49.76646,02332899,Underway using Engine,,,,"INLEU - Inland, Europe",,7.6,2.0,190.0,22.9,ACTIVE,2023-07-01 08:26:00,312,"Inland, Europe",,,-,true
236241,0,244650832,PH8327,PARADOX,7,1688200299,1,NL,Netherlands,146,,,,,MONDELANGE,,Cargo,195,6.793203,51.15825,02324692,Underway using Engine,2000,,,"INLEU - Inland, Europe",,4.7,3.0,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
239423,0,244670415,PD3388,RIGOLETTO,6,1688200251,2,NL,Netherlands,118,ARNHEM,NL,1771,1686996000.0,ARNHEM,NL,Passenger,104,5.817542,51.84423,02325887,Moored,2022,,NLNIJ,"INLEU - Inland, Europe",2,0.0,1.4,105.0,10.5,ACTIVE,,0,North Sea,1990,NIJMEGEN,-,false
330087,0,269057088,HE7088,SWISS CRYSTAL,6,1688200185,2,CH,Switzerland,110,MAINZ,DE,5088,1688144400.0,MAINZ,DE,Passenger,46,8.275933,50.00379,07001643,Moored,,,DEWIB,"INLEU - Inland, Europe",2,0.0,1.5,101.5,11.4,ACTIVE,2023-07-01 07:52:00,0,"Inland, Europe",25431,WIESBADEN,-,false
244906,0,244710427,PB2696,STRICK,7,1688017098,1,NL,Netherlands,98,TERNEUZEN,NL,133,-2208988800.0,,,Cargo,75,2.183833,49.07097,01822501,Underway,,,,"INLEU - Inland, Europe",1,6.2,0.5,57.0,5.7,ACTIVE,,0,"Inland, Europe",,,-,false
234116,0,244630325,PH2065,S.S. BEATRICE,6,1688200103,2,NL,Netherlands,154,NUREMBERG,DE,1521,,NURNBERG,AT,Passenger,139,15.58591,48.40195,02329007,Stopped,,,ATKRE,"INLEU - Inland, Europe",,0.0,1.6,130.0,11.4,ACTIVE,2023-07-01 07:52:00,190,"Inland, Europe",17367,KREMS,-,true
239204,0,244670194,PF8350,STEIJN,7,1688200334,1,NL,Netherlands,124,,,,1688234400.0,TIHANGE,,Cargo,196,5.751397,50.94223,02321038,Underway using Engine,1993,,,"INLEU - Inland, Europe",,6.5,2.0,110.0,11.4,ACTIVE,,0,"Inland, Europe",,,-,false
237816,0,244660555,PD2451,DESTINY,7,1688151850,2,NL,Netherlands,151,GALATI,RO,3711,1687330800.0,GALATI,,Cargo,184,27.90295,45.05882,02331536,Underway using Engine,,,,"INLEU - Inland, Europe",3,6.4,2.3,110.0,11.5,ACTIVE,,0,"Inland, Europe",,,-,false
417500,8203660,620558000,D6A2558,VALMIERA,7,1688199082,2,KM,Comoros,32,RENI,UA,17216,1687878000.0,RENI,,Cargo,102,28.32493,45.3421,,At Anchor,1982,7782,,"INLEU - Inland, Europe",3,0.0,4.5,106.5,19.0,ACTIVE,,0,"Inland, Europe",,,-,false
330441,0,269057468,HE7468,VIKING ALSVIN,6,1688200290,1,CH,Switzerland,39,BAMBERG,DE,1493,,BAMBERG,,Passenger,108,6.724373,49.82094,07001989,Underway using Engine,,,,"INLEU - Inland, Europe",,4.5,1.8,135.0,12.0,ACTIVE,2023-07-01 08:18:00,172,"Inland, Europe",,,-,true
237981,9267455,244660720,PE8286,SOPHIA,8,1688199920,2,NL,Netherlands,106,MULHOUSE,FR,25110,1688229180.0,MULHOUSE,DE,Tanker,195,8.299443,49.01546,02339802,Underway using Engine,2003,2996,DEKAE,"INLEU - Inland, Europe",2,4.3,2.3,110.0,11.4,ACTIVE,2023-07-01 08:00:00,77,"Inland, Europe",1741,KARLSRUHE,-,true
238168,0,244660908,PD3308,VOLHARDING 14,8,1688200024,2,NL,Netherlands,114,,,,1688231460.0,COENHAVEN,NL,Tanker,,5.30848,51.97141,02016203,Moored,,,NLWBD,"INLEU - Inland, Europe",,0.0,2.5,110.0,11.4,ACTIVE,,0,North Sea,2128,WIJK BIJ DUURSTEDE,-,false
112931,9353498,205378590,PE4320,STOLT SCHELDE,8,1688200310,1,BE,Belgium,150,ROTTERDAM BOTLEK,NL,2033,,ROTTERDAM BOTLEK,,Tanker,320,8.451939,49.48473,06004234,Underway using Engine,2006,,,"INLEU - Inland, Europe",,10.3,2.1,86.0,11.4,ACTIVE,2023-07-01 08:05:00,304,"Inland, Europe",,,-,true
234431,9455246,244630720,PI8091,BAROLO,8,1688200281,1,NL,Netherlands,81,AMSTERDAM,NL,1766,1688181240.0,AMSTERDAM COENHAVEN,NL,Tanker,330,4.998776,52.15769,02331644,Underway using Engine,2009,3200,NLMSS,"INLEU - Inland, Europe",2,8.0,2.4,110.0,11.5,ACTIVE,2023-07-01 07:25:00,0,North Sea,1797,MAARSSEN,-,false
243243,0,244700581,PB3810,THERA,8,1688200292,1,NL,Netherlands,89,LUDWIGSHAFEN,DE,2160,,LUDWIGSHAFEN,,Tanker,54,5.395562,51.83415,02333291,Underway using Engine,,,,"INLEU - Inland, Europe",,6.4,2.1,140.0,11.4,ACTIVE,2023-07-01 08:00:00,216,North Sea,,,-,true
330454,0,269057488,HE7488,SAVOR,6,1688200337,2,CH,Switzerland,86,,,,,VILSHOFEN,AT,Passenger,142,16.4136,48.2207,07001997,Moored,,,ATVIE,"INLEU - Inland, Europe",,0.0,1.6,135.0,11.4,ACTIVE,,0,"Inland, Europe",5012,WIEN,-,false
